Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 3 2020/21,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,97R,NHS EAST SUSSEX CCG,All_Provider,,CCG,Age,Under 18,NULL,20,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,97R,NHS EAST SUSSEX CCG,All_Provider,,CCG,Gender,Female,NULL,1985,1405,330,900,45,435,620,35,225,410,,865,895,51,69,48,96,100,85,115,76
Quarter 3 2020/21,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,97R,NHS EAST SUSSEX CCG,All_Provider,,CCG,Gender,Male,NULL,815,580,125,390,25,200,265,20,95,185,,380,390,55,68,51,97,100,40,45,87
Quarter 3 2020/21,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,97R,NHS EAST SUSSEX CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,97R,NHS EAST SUSSEX CCG,All_Provider,,CCG,Total,Total,NULL,2815,1995,455,1290,70,635,885,55,320,595,,1250,1290,52,69,49,97,100,125,160,79
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,,CCG,Age,18 to 64,NULL,850,720,130,440,15,245,320,15,105,240,,425,440,57,72,56,97,100,15,30,55
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,,CCG,Age,65 to 74,NULL,55,45,10,40,*,25,30,*,5,25,,40,40,68,78,68,98,100,*,*,*
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,,CCG,Age,75 to 89,NULL,40,25,10,20,*,10,10,*,5,10,,15,20,71,67,65,94,100,*,*,*
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,,CCG,Age,Under 18,NULL,35,25,10,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,,CCG,Gender,Female,NULL,775,645,125,385,15,210,285,15,85,205,,370,385,57,74,56,97,100,15,25,50
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,,CCG,Gender,Male,NULL,455,360,70,215,5,115,145,10,65,115,,210,215,55,67,54,97,100,5,15,50
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,,CCG,Total,Total,NULL,1235,1005,195,600,20,325,425,25,150,320,,580,600,56,71,55,97,100,20,40,50
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,,CCG,Age,18 to 64,NULL,745,595,215,275,5,145,205,10,60,140,,270,275,54,74,53,99,100,*,5,*
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,,CCG,Age,65 to 74,NULL,40,40,20,20,*,10,15,*,*,10,,20,20,67,79,67,100,100,*,*,*
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,,CCG,Age,75 to 89,NULL,20,15,10,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,,CCG,Age,Under 18,NULL,35,30,15,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,,CCG,Gender,Female,NULL,670,520,190,260,5,140,195,10,55,135,,255,260,56,75,54,98,100,*,5,*
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,,CCG,Gender,Male,NULL,420,345,130,120,*,60,90,5,25,60,,120,120,52,75,51,100,100,*,*,*
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,,CCG,Total,Total,NULL,1090,860,315,380,10,200,285,15,80,195,,375,380,54,75,53,99,100,*,10,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,,CCG,Age,18 to 64,NULL,2700,1400,475,980,30,465,615,115,250,425,,820,955,49,62,45,84,97,15,40,33
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,,CCG,Age,65 to 74,NULL,130,65,15,75,*,35,50,5,20,30,,65,70,54,66,46,88,96,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,,CCG,Age,75 to 89,NULL,55,30,10,20,*,10,10,*,5,10,,15,15,71,67,65,83,94,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,,CCG,Age,90 and over,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,,CCG,Age,Under 18,NULL,125,60,15,35,*,15,25,*,10,15,,30,35,40,64,37,86,94,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,,CCG,Gender,Female,NULL,2425,1330,450,925,25,415,575,100,245,385,,770,890,46,62,42,83,96,5,30,24
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,,CCG,Gender,Male,NULL,1310,560,205,395,15,195,245,40,105,175,,340,390,52,62,46,86,99,10,20,50
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,,CCG,Total,Total,NULL,3750,1895,655,1325,40,615,825,140,350,560,,1115,1285,48,62,44,84,97,15,50,35
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,,CCG,Age,18 to 64,NULL,1135,370,100,340,20,155,235,20,80,155,,245,335,49,69,48,72,99,15,30,55
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,,CCG,Age,65 to 74,NULL,75,35,15,15,*,5,10,*,*,5,,10,15,50,73,50,80,93,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,,CCG,Age,75 to 89,NULL,30,10,*,10,*,5,10,*,*,5,,10,10,50,67,50,75,92,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,,CCG,Age,Under 18,NULL,100,20,5,15,*,*,10,*,5,*,,10,15,*,57,*,86,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,,CCG,Gender,Female,NULL,1080,365,85,335,15,160,240,15,75,155,,250,330,50,72,49,74,99,20,35,53
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,,CCG,Gender,Male,NULL,595,180,60,145,10,55,90,10,45,55,,100,140,40,61,39,71,97,10,15,64
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,20,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,,CCG,Total,Total,NULL,1710,550,150,480,25,215,330,25,120,210,,350,475,47,69,46,73,98,25,50,56
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,,CCG,Age,18 to 64,NULL,2450,925,435,510,30,245,345,30,130,230,,430,505,51,67,48,85,99,55,70,84
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,,CCG,Age,65 to 74,NULL,140,55,30,45,5,25,30,*,10,25,,40,45,67,71,67,93,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,,CCG,Age,75 to 89,NULL,65,25,15,10,*,*,5,*,5,*,,10,10,*,42,*,92,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,,CCG,Age,Under 18,NULL,110,45,25,5,*,*,*,*,*,*,,5,5,*,*,*,83,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,,CCG,Gender,Female,NULL,2160,890,385,505,35,215,330,35,130,205,,435,500,46,66,44,86,99,60,70,84
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,,CCG,Gender,Male,NULL,1095,425,210,195,20,105,135,5,55,100,,170,195,60,68,57,87,99,20,25,88
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,170,15,15,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,,CCG,Total,Total,NULL,3430,1335,615,705,50,325,470,40,185,310,,610,700,49,66,47,86,99,80,95,85
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,,CCG,Age,18 to 64,NULL,1115,770,455,315,15,160,220,25,60,155,,290,305,53,70,51,92,97,10,45,23
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,,CCG,Age,65 to 74,NULL,45,35,15,10,*,10,10,*,*,10,,10,10,80,83,80,100,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,,CCG,Age,75 to 89,NULL,25,15,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,,CCG,Age,Under 18,NULL,35,20,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,,CCG,Gender,Female,NULL,1060,780,415,270,15,130,185,20,55,125,,250,265,51,68,49,93,97,5,35,15
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,,CCG,Gender,Male,NULL,500,305,205,115,5,60,80,15,20,55,,110,115,53,68,50,93,97,10,20,38
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,,CCG,Total,Total,NULL,1570,1090,620,390,20,190,265,35,75,185,,360,380,51,68,50,93,97,15,55,24
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,,CCG,Age,18 to 64,NULL,2845,1525,820,750,55,305,475,35,225,290,,635,730,44,63,42,85,97,5,15,29
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,,CCG,Age,65 to 74,NULL,95,55,25,30,*,15,15,*,10,15,,30,30,54,55,54,90,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,,CCG,Age,75 to 89,NULL,40,20,10,5,*,*,*,*,*,*,,*,5,*,*,*,*,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,,CCG,Age,Under 18,NULL,40,15,5,5,*,*,*,*,*,*,,*,5,*,*,*,*,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,,CCG,Gender,Female,NULL,2430,1340,700,615,35,240,390,35,180,230,,525,605,41,63,40,85,98,*,15,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,,CCG,Gender,Male,NULL,1410,740,390,370,35,150,235,15,110,145,,315,360,46,63,44,85,97,*,5,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,65,30,20,10,*,*,5,*,*,*,,10,10,*,58,*,67,92,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,,CCG,Total,Total,NULL,3935,2125,1115,1000,75,395,630,55,295,380,,850,975,43,63,41,85,98,5,20,32
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,,CCG,Age,18 to 64,NULL,2030,870,400,435,35,215,310,30,95,210,,395,435,54,70,52,90,100,25,50,49
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,,CCG,Age,65 to 74,NULL,85,55,30,15,*,10,10,*,*,5,,10,15,75,71,58,79,93,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,,CCG,Age,75 to 89,NULL,35,25,15,5,*,5,5,*,*,5,,5,5,71,86,71,100,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,,CCG,Age,Under 18,NULL,140,50,20,25,*,10,15,*,10,5,,25,25,36,58,32,96,100,*,5,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,,CCG,Gender,Female,NULL,1825,810,370,400,25,195,275,30,90,185,,355,395,52,70,49,89,100,25,50,48
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,,CCG,Gender,Male,NULL,970,390,195,185,20,90,130,10,45,85,,170,185,55,69,53,92,99,15,20,62
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,90,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,,CCG,Total,Total,NULL,2890,1200,570,585,50,285,405,40,135,270,,530,585,53,69,50,90,99,35,70,52
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,,CCG,Age,18 to 64,NULL,1545,855,390,520,10,255,360,30,130,245,,425,515,50,69,48,82,99,65,140,46
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,,CCG,Age,65 to 74,NULL,65,35,10,20,*,15,15,*,*,15,,15,20,68,68,68,68,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,,CCG,Age,75 to 89,NULL,20,10,5,10,*,5,5,*,*,5,,10,10,88,88,75,100,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,,CCG,Age,Under 18,NULL,110,55,15,15,*,5,10,*,5,5,,15,15,38,56,38,94,100,*,5,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,,CCG,Gender,Female,NULL,1465,795,365,470,10,215,315,30,125,210,,400,470,47,67,46,85,99,60,130,47
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,,CCG,Gender,Male,NULL,750,375,165,200,*,115,150,5,45,110,,150,200,58,75,55,76,100,30,55,51
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,,CCG,Total,Total,NULL,2230,1175,530,675,15,330,465,35,170,320,,555,670,50,69,48,82,99,90,185,48
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,,CCG,Age,18 to 64,NULL,1505,1155,485,610,40,315,440,25,145,300,,565,605,55,72,53,93,99,25,40,60
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,,CCG,Age,65 to 74,NULL,80,65,20,25,*,15,20,*,*,15,,25,25,85,88,85,100,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,,CCG,Age,75 to 89,NULL,35,25,5,10,*,5,10,*,*,5,,10,10,60,73,60,100,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,,CCG,Age,Under 18,NULL,80,55,20,15,*,5,10,*,*,5,,15,15,38,77,38,100,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,,CCG,Gender,Female,NULL,1400,1035,385,535,25,280,395,20,120,270,,495,530,55,74,53,93,99,15,25,56
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,,CCG,Gender,Male,NULL,720,525,215,265,20,150,205,15,50,140,,255,265,60,76,58,96,99,15,20,65
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,50,40,40,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,,CCG,Total,Total,NULL,2185,1615,640,805,50,430,600,35,170,410,,755,795,57,75,55,94,99,25,45,60
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,,CCG,Age,18 to 64,NULL,1780,1405,445,730,40,355,490,40,200,335,,730,730,51,67,49,100,100,15,45,35
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,,CCG,Age,65 to 74,NULL,95,70,15,40,*,20,30,*,5,20,,40,40,63,72,60,97,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,,CCG,Age,75 to 89,NULL,40,35,5,15,*,10,10,*,5,5,,15,15,67,57,50,100,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,,CCG,Age,Under 18,NULL,90,75,15,25,*,10,15,*,5,10,,25,25,43,58,43,100,100,*,*,*
Quarter 3 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,,CCG,Gender,Female,NULL,1625,1270,360,710,35,340,470,45,195,325,,710,710,51,67,48,100,100,15,40,34
