Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 4 2020/21,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,97R,NHS EAST SUSSEX CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,10,*,*,5,*,*,*,*,*,*,,*,5,*,*,*,*,100,*,*,*
Quarter 4 2020/21,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP,97R,NHS EAST SUSSEX CCG,All_Provider,nan,CCG,Total,Total,NULL,3115,2320,495,1455,80,685,995,60,375,655,,1345,1450,50,68,48,93,100,175,210,83
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,895,555,115,510,20,225,325,20,145,220,,490,505,47,64,45,97,99,35,60,59
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,60,35,10,40,*,20,25,*,10,20,,35,40,54,64,49,92,100,*,*,*
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,35,20,10,20,*,10,15,*,*,10,,20,20,63,80,63,100,100,*,*,*
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,55,30,5,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,950,565,120,455,15,200,290,20,125,190,,440,450,45,64,43,96,99,35,55,61
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,410,250,70,215,10,105,145,10,55,105,,210,215,52,68,50,98,100,15,20,59
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,5,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05N,NHS SHROPSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,1365,820,190,670,20,305,440,30,180,295,,650,665,47,65,45,97,100,50,80,61
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,850,730,195,315,*,170,235,15,65,170,,305,315,55,74,55,98,100,15,30,55
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,40,35,15,15,*,10,15,*,*,10,,15,15,67,81,67,100,100,*,*,*
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,20,15,10,10,*,5,5,*,*,5,,10,10,75,67,63,100,100,*,*,*
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,nan,CCG,Age,Under 18,NULL,40,35,10,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,nan,CCG,Gender,Female,NULL,815,695,170,255,*,140,195,10,45,140,,250,255,55,77,55,98,100,10,25,42
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,nan,CCG,Gender,Male,NULL,415,330,110,165,5,90,115,5,40,90,,160,165,58,71,56,99,100,10,10,83
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,05X,NHS TELFORD AND WREKIN CCG,All_Provider,nan,CCG,Total,Total,NULL,1230,1030,275,420,10,230,310,20,85,225,,415,420,56,74,56,99,100,20,35,56
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,3170,1630,465,1105,35,495,670,105,325,455,,985,1095,46,60,43,89,99,15,25,65
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,155,100,20,80,*,40,40,5,30,30,,70,80,51,53,40,90,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,55,30,*,25,*,15,15,5,5,15,,20,25,64,62,52,85,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,115,45,20,25,*,15,15,*,5,15,,25,25,52,63,52,85,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,nan,CCG,Gender,Female,NULL,2800,1465,390,1010,30,450,590,100,315,405,,910,1000,46,58,41,90,99,20,25,80
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,nan,CCG,Gender,Male,NULL,1555,705,240,450,15,215,290,40,120,195,,400,445,50,64,45,88,99,5,10,50
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00T,NHS BOLTON CCG,All_Provider,nan,CCG,Total,Total,NULL,4375,2175,630,1470,45,670,885,140,440,605,,1315,1455,47,60,43,90,99,25,40,71
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1245,490,110,345,20,175,240,15,80,170,,240,340,54,70,53,70,99,20,40,51
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,65,45,20,20,*,10,15,*,*,10,,15,20,61,85,61,65,95,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,30,15,10,15,*,10,5,*,*,5,,10,15,90,54,60,92,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,nan,CCG,Age,Under 18,NULL,85,25,10,15,*,*,10,*,5,*,,10,15,*,64,*,57,93,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,nan,CCG,Gender,Female,NULL,1205,475,100,330,25,170,230,10,80,160,,230,325,55,70,52,69,99,25,45,52
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,nan,CCG,Gender,Male,NULL,610,225,65,150,10,70,105,10,30,70,,100,145,50,70,49,66,97,5,15,50
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,35,15,15,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00V,NHS BURY CCG,All_Provider,nan,CCG,Total,Total,NULL,1860,715,185,485,30,240,340,20,115,230,,330,475,53,70,51,68,98,30,60,52
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2645,955,440,520,30,255,350,30,130,245,,445,510,52,68,50,86,98,45,55,83
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,125,45,15,30,*,20,25,*,*,20,,25,30,68,87,64,90,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,55,20,15,10,*,10,10,*,*,5,,10,10,89,89,78,100,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,nan,CCG,Age,Under 18,NULL,115,35,15,10,*,*,5,*,*,*,,5,10,*,75,*,88,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,nan,CCG,Gender,Female,NULL,2355,890,385,495,30,240,340,25,120,225,,430,485,51,69,48,86,98,55,65,85
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,nan,CCG,Gender,Male,NULL,1070,400,205,195,10,105,140,10,40,100,,165,190,57,71,54,86,98,15,20,89
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,310,35,15,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,00Y,NHS OLDHAM CCG,All_Provider,nan,CCG,Total,Total,NULL,3745,1325,605,695,40,340,480,40,165,325,,600,680,52,69,50,86,98,75,85,86
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,nan,CCG,Age,18 to 64,NULL,1360,855,415,340,25,170,240,15,75,170,,310,335,54,71,53,91,99,15,40,35
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,nan,CCG,Age,65 to 74,NULL,50,25,15,20,*,10,15,*,*,10,,20,20,67,80,67,95,95,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,nan,CCG,Age,75 to 89,NULL,25,15,5,10,*,*,5,*,*,*,,5,10,*,78,*,78,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,nan,CCG,Age,Under 18,NULL,40,30,10,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,nan,CCG,Gender,Female,NULL,1235,810,400,315,15,160,230,10,70,160,,285,310,53,72,53,91,98,15,45,35
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,nan,CCG,Gender,Male,NULL,645,350,180,145,15,60,90,10,35,60,,135,140,46,63,45,92,99,5,15,31
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",All_Provider,nan,CCG,Total,Total,NULL,1895,1165,580,460,30,220,320,20,105,220,,420,455,51,70,51,91,98,20,60,34
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,3180,1555,845,700,50,265,435,55,190,255,,610,695,41,62,39,88,100,10,15,56
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,95,55,30,25,*,10,15,*,5,10,,20,20,52,65,52,78,96,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,30,15,10,5,*,*,5,*,*,*,,5,5,*,83,*,83,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,30,10,*,15,*,*,5,*,5,*,,10,15,*,54,*,85,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,nan,CCG,Gender,Female,NULL,2765,1350,710,585,35,240,365,40,170,235,,505,585,43,62,42,87,99,5,10,70
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,nan,CCG,Gender,Male,NULL,1485,725,410,365,25,135,225,30,95,125,,330,360,40,62,37,91,100,5,10,45
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,65,10,10,5,*,*,5,*,*,*,,5,5,*,83,*,100,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01G,NHS SALFORD CCG,All_Provider,nan,CCG,Total,Total,NULL,4375,2100,1135,960,60,380,600,75,265,360,,850,955,42,62,40,88,100,10,20,57
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2180,785,465,415,15,220,275,25,110,200,,370,415,55,66,50,88,100,25,35,62
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,115,45,35,25,*,15,20,*,*,15,,20,25,65,83,65,83,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,45,20,20,15,*,5,10,*,*,5,,15,15,54,71,54,100,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,nan,CCG,Age,Under 18,NULL,150,40,25,20,*,5,10,*,5,5,,15,15,39,50,33,89,94,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,nan,CCG,Gender,Female,NULL,2110,755,425,385,15,190,255,30,100,175,,340,385,51,66,47,88,100,20,35,62
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,nan,CCG,Gender,Male,NULL,970,345,230,180,5,95,125,15,45,90,,165,180,55,68,53,91,100,15,20,72
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,90,5,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01W,NHS STOCKPORT CCG,All_Provider,nan,CCG,Total,Total,NULL,3185,1110,665,570,20,285,380,45,145,270,,505,570,52,66,49,89,100,35,50,65
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1630,970,335,485,15,240,345,20,120,230,,405,480,52,71,49,84,100,80,125,62
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,75,50,30,30,*,20,20,*,5,20,,25,30,64,76,64,86,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,25,10,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Age,Under 18,NULL,100,45,20,30,*,10,20,*,10,10,,25,30,42,64,42,82,100,5,5,71
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Gender,Female,NULL,1595,925,315,475,15,230,325,20,125,225,,385,470,50,69,49,82,100,90,140,65
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Gender,Male,NULL,815,460,190,210,5,110,155,5,50,105,,180,210,54,75,52,86,100,25,40,58
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,01Y,NHS TAMESIDE AND GLOSSOP CCG,All_Provider,nan,CCG,Total,Total,NULL,2420,1390,505,685,20,340,485,25,175,330,,570,680,51,71,50,83,100,115,180,64
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1500,1010,470,600,55,325,450,25,125,310,,565,585,60,75,57,94,98,25,35,69
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,70,45,25,30,*,20,25,*,5,20,,30,30,75,80,75,93,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,40,25,15,20,*,15,15,*,*,10,,20,20,82,80,71,95,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,50,35,20,10,*,*,5,*,*,*,,10,10,*,56,*,100,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Gender,Female,NULL,1405,960,435,540,40,285,410,25,105,270,,510,530,57,76,54,95,98,20,30,65
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Gender,Male,NULL,695,450,210,245,25,135,175,10,60,130,,230,240,63,72,61,95,98,5,10,60
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,45,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02A,NHS TRAFFORD CCG,All_Provider,nan,CCG,Total,Total,NULL,2160,1425,650,785,65,420,585,35,165,405,,745,770,59,74,56,95,98,25,40,63
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2075,1475,490,700,35,360,475,45,175,345,,695,700,54,68,52,99,100,20,50,39
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,110,80,25,45,*,25,30,*,15,25,,45,45,66,67,61,100,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,55,35,20,10,*,5,10,*,*,5,,10,10,70,75,70,100,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Age,Under 18,NULL,80,55,20,40,*,10,20,*,15,10,,40,40,32,53,30,100,100,*,*,*
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Gender,Female,NULL,1910,1355,420,685,25,360,475,50,160,345,,680,685,54,69,52,99,100,25,55,46
Quarter 4 2020/21,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,02H,NHS WIGAN BOROUGH CCG,All_Provider,nan,CCG,Gender,Male,NULL,1030,735,275,345,25,155,210,20,110,145,,340,340,49,61,45,99,99,10,20,40
