Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 4 2021/22,QJ2,JOINED UP CARE DERBYSHIRE STP,15M,NHS DERBY AND DERBYSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,45.0,,475.0,1835.0,170.0,820.0,1150.0,80.0,490.0,760.0,,10.0,10.0,49.0,63.0,46.0,80.0,100.0,145.0,210.0,68.0
Quarter 4 2021/22,QJ2,JOINED UP CARE DERBYSHIRE STP,15M,NHS DERBY AND DERBYSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,,,,10.0,,,5.0,,,,,,,,60.0,,,100.0,,,
Quarter 4 2021/22,QJ2,JOINED UP CARE DERBYSHIRE STP,15M,NHS DERBY AND DERBYSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,,,1485.0,5880.0,395.0,2795.0,3815.0,245.0,1510.0,2625.0,,4430.0,5870.0,51.0,65.0,48.0,75.0,100.0,475.0,685.0,69.0
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,06L,NHS IPSWICH AND EAST SUFFOLK CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,220.0,160.0,1175.0,635.0,30.0,335.0,420.0,35.0,150.0,300.0,,50.0,50.0,55.0,66.0,50.0,94.0,100.0,55.0,90.0,63.0
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,06L,NHS IPSWICH AND EAST SUFFOLK CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,205.0,175.0,135.0,25.0,,30.0,35.0,,10.0,30.0,,25.0,25.0,57.0,65.0,57.0,100.0,100.0,5.0,10.0,60.0
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,06L,NHS IPSWICH AND EAST SUFFOLK CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,260.0,120.0,60.0,30.0,,15.0,20.0,,5.0,15.0,,25.0,30.0,68.0,54.0,52.0,90.0,100.0,,,
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,06L,NHS IPSWICH AND EAST SUFFOLK CCG,All_Provider,nan,CCG,Age,Under 18,NULL,,,,,,10.0,,,5.0,10.0,,,,34.0,62.0,28.0,,,,5.0,
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,06L,NHS IPSWICH AND EAST SUFFOLK CCG,All_Provider,nan,CCG,Gender,Female,NULL,1615.0,1030.0,655.0,285.0,,325.0,,30.0,150.0,295.0,,275.0,285.0,55.0,,50.0,96.0,100.0,65.0,100.0,65.0
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,06L,NHS IPSWICH AND EAST SUFFOLK CCG,All_Provider,nan,CCG,Gender,Male,NULL,,,,,15.0,125.0,170.0,25.0,70.0,115.0,,,,47.0,60.0,43.0,,,20.0,35.0,58.0
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,06L,NHS IPSWICH AND EAST SUFFOLK CCG,All_Provider,nan,CCG,Total,Total,NULL,,,1800.0,900.0,40.0,450.0,580.0,55.0,225.0,410.0,,,,53.0,64.0,47.0,,,85.0,135.0,63.0
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,06T,NHS NORTH EAST ESSEX CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,160.0,130.0,30.0,55.0,5.0,30.0,40.0,,10.0,25.0,,50.0,55.0,65.0,70.0,54.0,96.0,100.0,60.0,10.0,41.0
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,06T,NHS NORTH EAST ESSEX CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,65.0,50.0,15.0,25.0,,15.0,15.0,,5.0,15.0,,25.0,25.0,62.0,68.0,62.0,100.0,100.0,,5.0,
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,06T,NHS NORTH EAST ESSEX CCG,All_Provider,nan,CCG,Age,Under 18,NULL,,,15.0,10.0,,,5.0,,,,,10.0,10.0,,56.0,,89.0,100.0,,,
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,06T,NHS NORTH EAST ESSEX CCG,All_Provider,nan,CCG,Gender,Female,NULL,845.0,645.0,250.0,270.0,55.0,275.0,400.0,30.0,160.0,265.0,,255.0,265.0,51.0,67.0,48.0,96.0,100.0,60.0,145.0,42.0
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,06T,NHS NORTH EAST ESSEX CCG,All_Provider,nan,CCG,Gender,Male,NULL,,,,,25.0,130.0,180.0,10.0,70.0,125.0,,,,55.0,67.0,51.0,,,35.0,75.0,46.0
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,06T,NHS NORTH EAST ESSEX CCG,All_Provider,nan,CCG,Total,Total,NULL,,,805.0,875.0,85.0,410.0,585.0,40.0,230.0,385.0,,805.0,875.0,52.0,67.0,49.0,92.0,100.0,95.0,220.0,43.0
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,07K,NHS WEST SUFFOLK CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,85.0,65.0,55.0,35.0,,25.0,20.0,,10.0,20.0,,35.0,35.0,72.0,65.0,56.0,97.0,100.0,45.0,70.0,68.0
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,07K,NHS WEST SUFFOLK CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,135.0,70.0,40.0,15.0,,10.0,10.0,,,10.0,,15.0,15.0,75.0,71.0,67.0,100.0,100.0,,,
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,07K,NHS WEST SUFFOLK CCG,All_Provider,nan,CCG,Age,Under 18,NULL,,,,,,10.0,10.0,,5.0,10.0,,,,53.0,59.0,47.0,,,,5.0,
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,07K,NHS WEST SUFFOLK CCG,All_Provider,nan,CCG,Gender,Female,NULL,900.0,545.0,310.0,175.0,10.0,85.0,110.0,10.0,40.0,75.0,,165.0,175.0,51.0,65.0,50.0,97.0,100.0,50.0,70.0,70.0
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,07K,NHS WEST SUFFOLK CCG,All_Provider,nan,CCG,Gender,Male,NULL,,,,,,,,,,,,,,,,46.0,,,15.0,25.0,67.0
Quarter 4 2021/22,QJG,SUFFOLK AND NORTH EAST ESSEX ICS,07K,NHS WEST SUFFOLK CCG,All_Provider,nan,CCG,Total,Total,NULL,,,,,,,,,,275.0,,,,52.0,,49.0,,,65.0,95.0,69.0
Quarter 4 2021/22,QJK,DEVON STP,15N,NHS DEVON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,425.0,295.0,1740.0,2420.0,130.0,1230.0,1590.0,135.0,685.0,1130.0,,150.0,160.0,54.0,66.0,49.0,94.0,99.0,200.0,405.0,49.0
Quarter 4 2021/22,QJK,DEVON STP,15N,NHS DEVON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,270.0,170.0,80.0,70.0,15.0,95.0,115.0,,45.0,90.0,,70.0,70.0,65.0,71.0,61.0,100.0,100.0,15.0,25.0,52.0
Quarter 4 2021/22,QJK,DEVON STP,15N,NHS DEVON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,80.0,35.0,15.0,20.0,5.0,45.0,5.0,,10.0,45.0,,15.0,20.0,73.0,33.0,71.0,94.0,100.0,,10.0,
Quarter 4 2021/22,QJK,DEVON STP,15N,NHS DEVON CCG,All_Provider,nan,CCG,Gender,Female,NULL,,,1670.0,2410.0,125.0,1175.0,1580.0,120.0,700.0,1095.0,,2330.0,2405.0,52.0,66.0,48.0,97.0,100.0,230.0,450.0,51.0
Quarter 4 2021/22,QJK,DEVON STP,15N,NHS DEVON CCG,All_Provider,nan,CCG,Gender,Male,NULL,15.0,10.0,5.0,,,530.0,,,,480.0,,,,51.0,,46.0,,,80.0,185.0,44.0
Quarter 4 2021/22,QJK,DEVON STP,15N,NHS DEVON CCG,All_Provider,nan,CCG,Total,Total,NULL,,,2515.0,3525.0,195.0,1705.0,2265.0,200.0,1040.0,1580.0,,3405.0,3520.0,51.0,64.0,47.0,97.0,100.0,310.0,635.0,49.0
Quarter 4 2021/22,QJM,LINCOLNSHIRE STP,71E,NHS LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,235.0,160.0,55.0,85.0,,750.0,70.0,85.0,350.0,715.0,,80.0,85.0,52.0,81.0,50.0,96.0,100.0,155.0,200.0,78.0
Quarter 4 2021/22,QJM,LINCOLNSHIRE STP,71E,NHS LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,110.0,60.0,35.0,35.0,,15.0,20.0,,15.0,15.0,,35.0,35.0,49.0,59.0,71.0,97.0,100.0,5.0,10.0,67.0
Quarter 4 2021/22,QJM,LINCOLNSHIRE STP,71E,NHS LINCOLNSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,220.0,105.0,35.0,25.0,,10.0,15.0,,10.0,10.0,,25.0,25.0,40.0,56.0,36.0,100.0,100.0,,,
Quarter 4 2021/22,QJM,LINCOLNSHIRE STP,71E,NHS LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,,,740.0,1475.0,15.0,730.0,1015.0,80.0,375.0,695.0,,,,50.0,69.0,48.0,,,165.0,205.0,80.0
Quarter 4 2021/22,QJM,LINCOLNSHIRE STP,71E,NHS LINCOLNSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,,,,,,,,,,285.0,,,,,,49.0,,,65.0,85.0,80.0
Quarter 4 2021/22,QJM,LINCOLNSHIRE STP,71E,NHS LINCOLNSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,6190.0,3510.0,1155.0,2075.0,25.0,1035.0,1430.0,125.0,515.0,985.0,,2010.0,2070.0,50.0,69.0,48.0,97.0,100.0,230.0,290.0,80.0
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,85.0,80.0,25.0,450.0,15.0,255.0,330.0,20.0,100.0,240.0,,20.0,25.0,58.0,73.0,54.0,72.0,90.0,25.0,50.0,50.0
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,55.0,30.0,25.0,15.0,,15.0,15.0,,5.0,15.0,,10.0,15.0,69.0,81.0,59.0,75.0,81.0,,,
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,75.0,55.0,20.0,15.0,,5.0,10.0,,,5.0,,10.0,15.0,46.0,69.0,46.0,62.0,100.0,,,
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,All_Provider,nan,CCG,Gender,Female,NULL,1510.0,1125.0,425.0,435.0,10.0,240.0,315.0,15.0,105.0,225.0,,285.0,395.0,57.0,72.0,53.0,65.0,90.0,30.0,55.0,53.0
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,All_Provider,nan,CCG,Gender,Male,NULL,,,,,,,,,,,,,,,,52.0,,,5.0,20.0,35.0
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,All_Provider,nan,CCG,Total,Total,NULL,,,,,,340.0,440.0,30.0,145.0,315.0,,,,57.0,72.0,53.0,,,35.0,75.0,48.0
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04C,NHS LEICESTER CITY CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,55.0,40.0,495.0,425.0,10.0,195.0,280.0,30.0,120.0,185.0,,295.0,400.0,47.0,66.0,44.0,70.0,93.0,25.0,50.0,46.0
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04C,NHS LEICESTER CITY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,25.0,10.0,5.0,15.0,,10.0,10.0,,5.0,10.0,,5.0,5.0,56.0,65.0,56.0,100.0,100.0,,,
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04C,NHS LEICESTER CITY CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,105.0,45.0,15.0,10.0,,5.0,5.0,,,5.0,,10.0,10.0,63.0,67.0,71.0,89.0,100.0,,,
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04C,NHS LEICESTER CITY CCG,All_Provider,nan,CCG,Gender,Female,NULL,1835.0,1255.0,515.0,495.0,10.0,225.0,330.0,40.0,120.0,215.0,,350.0,460.0,46.0,67.0,44.0,71.0,93.0,35.0,75.0,45.0
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04C,NHS LEICESTER CITY CCG,All_Provider,nan,CCG,Gender,Male,NULL,,,,,,,,,,60.0,,,,42.0,,37.0,,,10.0,20.0,50.0
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04C,NHS LEICESTER CITY CCG,All_Provider,nan,CCG,Total,Total,NULL,,,,,,,,,,,,,,,,,,,,,46.0
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,115.0,90.0,35.0,40.0,10.0,305.0,35.0,45.0,150.0,270.0,,30.0,35.0,53.0,67.0,47.0,70.0,88.0,50.0,95.0,51.0
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,110.0,50.0,15.0,15.0,,10.0,10.0,,,5.0,,10.0,10.0,62.0,69.0,54.0,77.0,92.0,,5.0,
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,,,10.0,10.0,,5.0,10.0,,,5.0,,10.0,10.0,50.0,75.0,50.0,75.0,100.0,,5.0,
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,1045.0,685.0,575.0,590.0,10.0,295.0,395.0,40.0,150.0,265.0,,,,51.0,67.0,46.0,,,45.0,95.0,46.0
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,,,245.0,230.0,10.0,120.0,155.0,15.0,55.0,110.0,,165.0,220.0,53.0,68.0,50.0,71.0,95.0,15.0,35.0,40.0
Quarter 4 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,,,825.0,820.0,15.0,415.0,550.0,60.0,210.0,375.0,,,,52.0,67.0,47.0,,91.0,60.0,130.0,45.0
Quarter 4 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,350.0,225.0,80.0,145.0,10.0,2010.0,105.0,310.0,30.0,1855.0,,125.0,145.0,51.0,71.0,47.0,85.0,99.0,390.0,630.0,62.0
Quarter 4 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,165.0,120.0,55.0,40.0,,30.0,30.0,10.0,5.0,25.0,,35.0,40.0,72.0,82.0,64.0,85.0,97.0,5.0,15.0,40.0
Quarter 4 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,200.0,65.0,25.0,15.0,,5.0,10.0,,,5.0,,10.0,15.0,46.0,62.0,46.0,92.0,100.0,,,
Quarter 4 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Female,NULL,,,2650.0,4115.0,360.0,1910.0,2675.0,280.0,1135.0,1760.0,,,,51.0,65.0,47.0,,,400.0,630.0,64.0
Quarter 4 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,15.0,10.0,5.0,10.0,,670.0,10.0,,,625.0,,10.0,10.0,51.0,89.0,48.0,100.0,100.0,125.0,205.0,61.0
Quarter 4 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Total,Total,NULL,,,3940.0,5600.0,510.0,2585.0,3610.0,380.0,1580.0,2390.0,,,,51.0,64.0,47.0,,,530.0,835.0,63.0
Quarter 4 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,560.0,430.0,125.0,255.0,15.0,1870.0,185.0,205.0,985.0,1770.0,,210.0,245.0,48.0,73.0,46.0,83.0,96.0,375.0,595.0,63.0
Quarter 4 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,295.0,210.0,75.0,120.0,,75.0,95.0,10.0,20.0,135.0,,90.0,115.0,66.0,79.0,56.0,78.0,96.0,20.0,35.0,56.0
Quarter 4 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,175.0,105.0,30.0,30.0,,10.0,20.0,,5.0,10.0,,25.0,30.0,38.0,69.0,34.0,78.0,100.0,,5.0,
Quarter 4 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Gender,Female,NULL,4525.0,3145.0,1170.0,1590.0,,,,,,,,1305.0,1545.0,,,,82.0,97.0,380.0,620.0,62.0
Quarter 4 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Gender,Male,NULL,220.0,90.0,30.0,25.0,50.0,785.0,15.0,80.0,5.0,735.0,,15.0,20.0,51.0,67.0,48.0,58.0,92.0,150.0,240.0,63.0
Quarter 4 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,,,,,,10.0,,,,10.0,,,,45.0,,45.0,,,,,
Quarter 4 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Total,Total,NULL,,,,,,,,,,,,,,,,,,,,,62.0
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,185.0,130.0,835.0,1045.0,80.0,495.0,700.0,55.0,245.0,475.0,,55.0,985.0,52.0,67.0,49.0,92.0,94.0,125.0,150.0,82.0
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,100.0,65.0,35.0,55.0,5.0,30.0,35.0,,15.0,30.0,,20.0,20.0,58.0,61.0,56.0,100.0,100.0,,5.0,
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,375.0,200.0,155.0,35.0,,15.0,20.0,,15.0,10.0,,35.0,35.0,37.0,50.0,61.0,92.0,94.0,,,
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,,,,,,,,,,10.0,,,,,,31.0,,,10.0,10.0,100.0
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,1315.0,855.0,,,65.0,465.0,660.0,50.0,250.0,445.0,,,,49.0,66.0,47.0,,,145.0,175.0,82.0
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,580.0,310.0,370.0,395.0,35.0,180.0,255.0,20.0,105.0,170.0,,370.0,380.0,50.0,64.0,47.0,94.0,96.0,50.0,55.0,91.0
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,,,280.0,25.0,,15.0,15.0,,5.0,10.0,,20.0,20.0,62.0,54.0,52.0,92.0,92.0,,,
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,4845.0,3085.0,1405.0,1435.0,105.0,660.0,930.0,70.0,365.0,630.0,,1320.0,1360.0,50.0,65.0,47.0,92.0,95.0,195.0,230.0,84.0
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,160.0,120.0,725.0,1215.0,140.0,585.0,805.0,65.0,320.0,555.0,,75.0,80.0,55.0,66.0,52.0,96.0,99.0,135.0,175.0,79.0
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,95.0,80.0,45.0,80.0,20.0,40.0,45.0,5.0,25.0,35.0,,35.0,40.0,61.0,59.0,55.0,88.0,100.0,5.0,10.0,75.0
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,575.0,435.0,380.0,35.0,10.0,15.0,15.0,,15.0,15.0,,30.0,35.0,59.0,47.0,59.0,91.0,100.0,,,
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,Under 18,NULL,,,,,,10.0,,,15.0,10.0,,,,37.0,,30.0,,,10.0,15.0,77.0
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Gender,Female,NULL,,1985.0,685.0,1120.0,115.0,515.0,750.0,60.0,290.0,490.0,,1065.0,1100.0,52.0,67.0,49.0,95.0,98.0,140.0,175.0,79.0
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Gender,Male,NULL,660.0,495.0,455.0,25.0,75.0,260.0,15.0,25.0,5.0,240.0,,25.0,25.0,57.0,52.0,52.0,96.0,100.0,65.0,85.0,75.0
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,,,,,,15.0,,,,15.0,,,,58.0,,54.0,,,,5.0,
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Total,Total,NULL,,,,,195.0,795.0,1105.0,90.0,455.0,745.0,,,,53.0,65.0,50.0,,,210.0,270.0,78.0
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,100.0,80.0,35.0,30.0,5.0,15.0,25.0,,,15.0,,30.0,30.0,58.0,74.0,58.0,94.0,100.0,80.0,105.0,75.0
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,45.0,35.0,15.0,10.0,,,,,,,,5.0,10.0,,,,88.0,100.0,,5.0,
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,Under 18,NULL,,,,,,,5.0,,,,,,,,63.0,,,,,,
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Gender,Female,NULL,705.0,485.0,205.0,190.0,10.0,85.0,125.0,10.0,50.0,80.0,,165.0,185.0,49.0,67.0,46.0,88.0,99.0,85.0,,73.0
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Gender,Male,NULL,,,,,,,,,,,,,,,,,,,30.0,40.0,76.0
Quarter 4 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Total,Total,NULL,,,630.0,695.0,40.0,335.0,470.0,35.0,185.0,310.0,,620.0,695.0,51.0,68.0,47.0,89.0,100.0,110.0,150.0,74.0
Quarter 4 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,450.0,290.0,130.0,155.0,10.0,2410.0,3240.0,270.0,1110.0,2270.0,,155.0,155.0,55.0,70.0,51.0,98.0,100.0,385.0,615.0,63.0
Quarter 4 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,230.0,140.0,60.0,65.0,5.0,45.0,45.0,10.0,15.0,70.0,,65.0,65.0,53.0,71.0,49.0,98.0,100.0,10.0,15.0,63.0
